-10	0.643995285780037	0.0999741748906672
-9	-0.31214431035108936	0.0999741748906672
-8	-0.8893840717327146	0.0999741748906672
-7	-0.5570124238281219	0.0999741748906672
-6	0.37938967308959304	0.0999741748906672
-5	1.0588984495538056	0.0999741748906672
-4	0.8567766701985954	0.0999741748906672
-3	-0.04114583316920001	0.0999741748906672
-2	-0.8093232519350145	0.0999741748906672
-1	-0.7414968099172293	0.0999741748906672
0	0.0999741748906672	0.0999741748906672
1	0.9414451596985637	0.0999741748906672
2	1.009271601716349	0.0999741748906672
3	0.24109418295053442	0.0999741748906672
4	-0.656828320417261	0.0999741748906672
5	-0.8589500997724713	0.0999741748906672
6	-0.17944132330825865	0.0999741748906672
7	0.7569607736094562	0.0999741748906672
8	1.089332421514049	0.0999741748906672
9	0.5120926601324238	0.0999741748906672
